study,study_id,cohort,measure,units,timepoint,timepoint_median,timepoint_range,timepoint_iqr,timepoint_sd,n_timepoints,inj_med,inj_iqr,inj_range,noninj_med,noninj_iqr,noninj_range,lsi_med,lsi_iqr,lsi_range,notes,graft_group,timepoint_mean,acl_n,female,inj_mean,inj_sd,noninj_mean,noninj_sd,lsi_mean,lsi_sd,group,graft,group_indep,group_indep_notes,timepoint_combo,combination_notes,ri,yi,vi,sei,zi,pval,ci.lb,ci.ub
Getgood 2020,#1473,Getgood 2020,quad isk con 90,lsi,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,SD from SE,hs,0.1,356,202,NA,NA,NA,NA,0.7504831460674158,0.26842711948629217,ACLR Alone + ACLR. + Lateral extra-articular tenodesis,mixed,NA,NA,NA,NA,0.85,-0.2870380850996009,3.59352687239891e-4,0.018956600097060943,-15.14185474346234,8.57604803792419e-52,-0.32419233855916885,-0.24988383164003294
Getgood 2020,#1473,Getgood 2020,quad isk con 90,lsi,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,SD from SE,hs,6,345,202,NA,NA,NA,NA,0.7685739130434783,0.19885347273763665,ACLR Alone + ACLR. + Lateral extra-articular tenodesis,mixed,NA,NA,NA,NA,0.85,-0.26321854230239367,1.9403317290272987e-4,0.013929579064089837,-18.89637447702677,1.2216415936544947e-79,-0.2905200155878129,-0.23591706901697443
Getgood 2020,#1473,Getgood 2020,quad isk con 90,lsi,3,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,SD from SE,hs,12,328,202,NA,NA,NA,NA,0.8855000000000001,0.17978670457998522,ACLR Alone + ACLR. + Lateral extra-articular tenodesis,mixed,NA,NA,NA,NA,0.85,-0.12160282175924875,1.2567942043821936e-4,0.011210683317185414,-10.84704815208166,2.059700608928242e-27,-0.14357535730301618,-0.09963028621548131
Getgood 2020,#1473,Getgood 2020,quad isk con 90,lsi,4,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,SD from SE,hs,24,300,202,NA,NA,NA,NA,0.9069866666666667,0.18970778644099817,ACLR Alone + ACLR. + Lateral extra-articular tenodesis,mixed,NA,NA,NA,NA,0.85,-0.097627529452819,1.4583012670841457e-4,0.012076014520876272,-8.08441636800341,6.24625922413159e-16,-0.1212960829905192,-0.0739589759151188
Getgood 2020,#1473,Getgood 2020,hs isk con 90,lsi,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,SD from SE,hs,0.1,356,202,NA,NA,NA,NA,0.8426516853932584,0.2801033064906779,ACLR Alone + ACLR. + Lateral extra-articular tenodesis,mixed,NA,NA,NA,NA,0.85,-0.17120159095143556,3.103775391801696e-4,0.017617534991597707,-9.717681334709217,2.534878269144721e-22,-0.20573132503134123,-0.13667185687152988
Getgood 2020,#1473,Getgood 2020,hs isk con 90,lsi,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,SD from SE,hs,6,345,202,NA,NA,NA,NA,0.8385391304347826,0.22338575875457667,ACLR Alone + ACLR. + Lateral extra-articular tenodesis,mixed,NA,NA,NA,NA,0.85,-0.17609403162256182,2.0570516792327482e-4,0.01434242545468774,-12.277841860074405,1.191339315976883e-34,-0.2042046689647003,-0.14798339428042334
Getgood 2020,#1473,Getgood 2020,hs isk con 90,lsi,3,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,SD from SE,hs,12,328,202,NA,NA,NA,NA,0.8744999999999998,0.20469000399873719,ACLR Alone + ACLR. + Lateral extra-articular tenodesis,mixed,NA,NA,NA,NA,0.85,-0.1341029845234805,1.6703204474750793e-4,0.012924087772353912,-10.376205027819601,3.18172579499952e-25,-0.15943373109032866,-0.10877223795663232
Getgood 2020,#1473,Getgood 2020,hs isk con 90,lsi,4,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,SD from SE,hs,24,300,202,NA,NA,NA,NA,0.9100666666666666,0.18996147247702894,ACLR Alone + ACLR. + Lateral extra-articular tenodesis,mixed,NA,NA,NA,NA,0.85,-0.09423742208136945,1.4523235669691308e-4,0.012051238803414074,-7.819729043513131,5.2937158592310305e-15,-0.11785741610515262,-0.07061742805758629
Guney-Deniz 2020,#1160,Guney-Deniz 2020,quad isk con 60,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,13.302985074626864,67,13,1.6671641791044773,0.42972438654839185,1.8999999999999997,0.5482755334738736,0.857179104477612,0.12273837973426222,Hamstring Tendon + Tibialis Anterior + Quads Tendon,mixed,NA,NA,NA,NA,0.85,-0.13072979948820582,3.4721184150690826e-4,0.018633621266595183,-7.015802114780953,2.286334559634267e-12,-0.167251026072292,-0.09420857290411963
Guney-Deniz 2020,#1160,Guney-Deniz 2020,hs isk con 60,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,13.302985074626864,67,13,1.5686567164179104,0.2996002160576357,1.7,0.3293703819180597,0.9088507462686566,0.10664565423690017,Hamstring Tendon + Tibialis Anterior + Quads Tendon,mixed,NA,NA,NA,NA,0.85,-0.08040859257023104,1.658033365387287e-4,0.012876464442490753,-6.244617296102846,4.2483901651472984e-10,-0.10564599912572355,-0.05517118601473854
Guney-Deniz 2020,#1160,Guney-Deniz 2020,quad isk con 180,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,13.302985074626864,67,13,1.3029850746268656,0.3069745568638169,1.7,0.30176249942729144,0.9095074626865671,0.1399418573133606,Hamstring Tendon + Tibialis Anterior + Quads Tendon,mixed,NA,NA,NA,NA,0.85,-0.2659704076075799,2.3760956125171715e-4,0.015414589233960052,-17.254459627222342,1.035862568940622e-66,-0.29618244734262045,-0.23575836787253934
Guney-Deniz 2020,#1160,Guney-Deniz 2020,hs isk con 180,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,13.302985074626864,67,13,1.3999999999999997,0.1969463855669324,1.3999999999999997,0.23224856068314814,0.918313432835821,0.132282778942324,Hamstring Tendon + Tibialis Anterior + Quads Tendon,mixed,NA,NA,NA,NA,0.85,0,1.1398414515562355e-4,0.010676335755099853,0,1,-0.02092523356685295,0.02092523356685295
Guney-Deniz 2020,#1160,Guney-Deniz 2020,single hop,cm,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,13.302985074626864,67,13,140.02985074626866,28.534553826870994,153.20149253731344,23.08480080142799,0.9318059701492538,0.1416389176537307,Hamstring Tendon + Tibialis Anterior + Quads Tendon,mixed,NA,NA,NA,NA,0.85,-0.08989838017225883,1.7955783813158183e-4,0.013399919333025175,-6.708874728125942,1.9613094817569956e-11,-0.11616173946073016,-0.0636350208837875
Harput 2020a,#1010,Harput 2020a,quad mvic 60,nm,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1,182,0,50.75741758241758,57.36353813274099,110.80857142857143,118.08163916265802,NA,NA,BMI <25 + BMI <25 + BMI >25 + BMI >25,HS,NA,NA,NA,NA,0.85,-0.7807463642836029,0.002008027800849542,0.04481102320690236,-17.423087187246875,5.512111307172612e-68,-0.86857435587952,-0.6929183726876857
Harput 2020a,#1010,Harput 2020a,quad mvic 60,nm,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,3,182,0,98.70362637362636,101.94606336118652,126.04862637362639,130.34834909335214,NA,NA,BMI <25 + BMI <25 + BMI >25 + BMI >25,HS,NA,NA,NA,NA,0.85,-0.24454606896371325,0.0017605841684692255,0.04195931563394743,-5.828171057343504,5.6038123090642615e-9,-0.32678481642219864,-0.16230732150522786
Harput 2020a,#1010,Harput 2020a,quad mvic 60,nm,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,6,182,0,116.92604395604396,118.7173479494583,135.00181318681317,137.08212926195935,NA,NA,BMI <25 + BMI <25 + BMI >25 + BMI >25,HS,NA,NA,NA,NA,0.85,-0.14374657736499385,0.001699393873527997,0.041223705237739085,-3.486988288316163,4.884927488007637e-4,-0.22454355494025763,-0.06294959978973007
Harput 2020a,#1010,Harput 2020a,hs mvic 60,nm,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,1,182,0,42.00664835164835,44.4743605977966,78.01302197802198,80.45231367305469,NA,NA,BMI <25 + BMI <25 + BMI >25 + BMI >25,HS,NA,NA,NA,NA,0.85,-0.6190478613483849,0.0018039019032759073,0.04247236634890864,-14.575308949422164,4.032939951928043e-48,-0.7022921697304367,-0.535803552966333
Harput 2020a,#1010,Harput 2020a,hs mvic 60,nm,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,3,182,0,62.271483516483514,64.41961005521124,81.23307692307692,82.68466773426341,NA,NA,BMI <25 + BMI <25 + BMI >25 + BMI >25,HS,NA,NA,NA,NA,0.85,-0.26581892295565335,0.0017372036113180844,0.04167977460733304,-6.377647803039841,1.7982847234947632e-10,-0.3475097800697732,-0.18412806584153352
Harput 2020a,#1010,Harput 2020a,hs mvic 60,nm,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,6,182,0,71.88181318681319,73.58724693969603,82.23181318681318,84.15613166098893,NA,NA,BMI <25 + BMI <25 + BMI >25 + BMI >25,HS,NA,NA,NA,NA,0.85,-0.1345189621365475,0.0017269487205262852,0.04155657253102432,-3.2370081059048244,0.0012078998067904185,-0.21596834761828165,-0.05306957665481331
Harput 2020a,#1010,Harput 2020a,single hop,% leg length,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,6,91,0,155.91978021978022,34.68940464170011,171.27604395604394,27.349475634994498,NA,NA,BMI <25 + BMI >25,HS,NA,NA,NA,NA,0.85,-0.09393490144637093,1.6046039148337736e-4,0.012667296139404706,-7.415544754982364,1.2112589245874876e-13,-0.11876234566110741,-0.06910745723163444
Harput 2020a,#1010,Harput 2020a,vertical hop,cm,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,6,91,0,22.307912087912086,6.0202512897872955,24.63901098901099,6.011206119489583,NA,NA,BMI <25 + BMI >25,HS,NA,NA,NA,NA,0.85,-0.09938958173955617,2.2442836278269802e-4,0.014980933308131975,-6.634405193273596,3.2581368198357245e-11,-0.12875167147829134,-0.07002749200082102
Harput 2020a,#1010,Harput 2020a,sebt anterior,% leg length,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,6,91,0,67.40472527472528,20.485781456125412,71.98186813186814,6.5669158010418505,NA,NA,BMI <25 + BMI >25,HS,NA,NA,NA,NA,0.85,-0.06569913240492214,5.88526361038269e-4,0.024259562259823834,-2.708174685976351,0.006765440212832983,-0.11324700071488397,-0.01815126409496031
Harput 2020a,#1010,Harput 2020a,sebt posteromedial,% leg length,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,6,91,0,92.3478021978022,8.320986827453929,94.88637362637363,9.803420096690012,NA,NA,BMI <25 + BMI >25,HS,NA,NA,NA,NA,0.85,-0.02711820090467986,3.260873610731442e-5,0.005710405949432529,-4.748909472429841,2.0451645761817925e-6,-0.03831039090267087,-0.015926010906688853
Harput 2020a,#1010,Harput 2020a,sebt posterolateral,% leg length,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,6,91,0,91.5667032967033,14.821571408288293,93.09901098901099,14.417492234931926,NA,NA,BMI <25 + BMI >25,HS,NA,NA,NA,NA,0.85,-0.016595856652682952,8.317741344117505e-5,0.009120165209094352,-1.8196881604879336,0.06880650733232373,-0.03447105199556309,0.001279338690197189
Hu 2020,#679,Hu 2020,hs mvic 30 hhd,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,38.62857142857143,84,41,NA,NA,NA,NA,0.9003809523809524,0.14416221659317652,ST/G + ST,mixed,NA,NA,NA,NA,0.85,-0.10493732479243306,3.051905055778816e-4,0.01746970250398906,-6.006818076522569,1.891996036902005e-9,-0.1391773125208808,-0.07069733706398532
Hu 2020,#679,Hu 2020,hs mvic 60 hhd,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,38.62857142857143,84,41,NA,NA,NA,NA,0.8253571428571429,0.13208742475985435,ST/G + ST,mixed,NA,NA,NA,NA,0.85,-0.1919390858889145,3.049016901346748e-4,0.01746143436647387,-10.992171768972169,4.167749430388917e-28,-0.22616286836561328,-0.15771530341221573
Hu 2020,#679,Hu 2020,hs mvic 90 hhd,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,38.62857142857143,84,41,NA,NA,NA,NA,0.6999761904761905,0.14991419041077297,ST/G + ST,mixed,NA,NA,NA,NA,0.85,-0.3567089581226503,5.46059121138335e-4,0.02336790793242594,-15.26490771677816,1.310130399034656e-52,-0.402509216064253,-0.3109087001810476
Hu 2020,#679,Hu 2020,quad mvic 90 hhd,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,38.62857142857143,84,41,NA,NA,NA,NA,0.9987857142857142,0.1258467294431279,ST/G + ST,mixed,NA,NA,NA,NA,0.85,-0.0012150235565451506,1.8899918734345905e-4,0.013747697528803107,-0.08838014903946845,0.9295745383203344,-0.02816001558334954,0.02572996847025924
Hu 2020,#679,Hu 2020,single hop,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,38.62857142857143,84,41,NA,NA,NA,NA,0.9129285714285714,0.15568726652160972,ST/G + ST,mixed,NA,NA,NA,NA,0.85,-0.0910976364656813,3.462209173668689e-4,0.018607012585766393,-4.895876543629969,9.786849672446786e-7,-0.12756671099366693,-0.05462856193769566
Hu 2020,#679,Hu 2020,single leg squat test,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,38.62857142857143,84,41,NA,NA,NA,NA,0.955,0.124887129764131,ST/G + ST,mixed,NA,NA,NA,NA,0.85,-0.046043938501406846,2.035866704353981e-4,0.014268380091495954,-3.226991305680827,0.0012509926129348153,-0.07400944959846723,-0.01807842740434646
Hunnicutt 2020a,#173,Hunnicutt 2020a,quad isk con 60,nm/kg,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,3,211,164,1.24,0.51,2.37,0.51,0.529,0.17300000000000001,All,QT,NA,NA,NA,NA,0.85,-0.6477785755300944,3.080902364839776e-4,0.017552499436945656,-36.905204176597636,3.81306470748853e-298,-0.6821808422651675,-0.6133763087950214
Hunnicutt 2020a,#173,Hunnicutt 2020a,quad isk con 60,nm/kg,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,6,270,164,1.75,0.53,2.65,0.52,0.674,0.158,All,QT,NA,NA,NA,NA,0.85,-0.41494385206270806,1.0814327233998699e-4,0.010399195754479621,-39.901532951138485,0,-0.43532590120966996,-0.39456180291574616
Hunnicutt 2020a,#173,Hunnicutt 2020a,hs isk con 60,nm/kg,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,3,211,164,1.05,0.35,1.29,0.41,0.8220000000000001,0.20600000000000002,All,QT,NA,NA,NA,NA,0.85,-0.20585205420414873,1.5176926969903313e-4,0.012319467102883676,-16.70949339650933,1.1178112708226957e-62,-0.22999776603452673,-0.18170634237377073
Hunnicutt 2020a,#173,Hunnicutt 2020a,hs isk con 60,nm/kg,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,6,270,164,1.29,0.33,1.43,0.33,0.925,0.17300000000000001,All,QT,NA,NA,NA,NA,0.85,-0.10303222589823506,6.791642561497377e-5,0.008241142251834619,-12.502177823140757,7.263381179124789e-36,-0.11918456790330223,-0.08687988389316789
Iwame 2020,#15,Iwame 2020,quad isk con 60,lsi,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,0.10000000000000002,101,47,NA,NA,NA,NA,0.691,0.195,Group 1,HS - ST/G or ST,NA,NA,NA,NA,0.85,-0.36961545521446726,7.884819469567408e-4,0.02807992070780722,-13.16298073134163,1.4331824611922022e-39,-0.42465108849050986,-0.31457982193842465
Iwame 2020,#15,Iwame 2020,quad isk con 60,lsi,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,6,101,47,NA,NA,NA,NA,0.7240000000000001,0.141,Group 1,HS - ST/G or ST,NA,NA,NA,NA,0.85,-0.32296388659642056,3.7552574737953617e-4,0.01937848671541553,-16.666104600391925,2.311779895861843e-62,-0.3609450226335229,-0.2849827505593182
Joseph 2020,#328,Joseph 2020,hs isk con 240,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,6,87,30,NA,NA,NA,NA,0.8986436781609196,0.1652978971863248,Lemaire Group + Reference,mixed,NA,NA,NA,NA,0.85,-0.10686867662670958,3.8890216249906395e-4,0.019720602488237118,-5.419138522286744,5.988690392158458e-8,-0.1455203472570853,-0.06821700599633386
Joseph 2020,#328,Joseph 2020,quad isk con 240,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,6,87,30,NA,NA,NA,NA,0.8365057471264368,0.13056575226398726,Lemaire Group + Reference,mixed,NA,NA,NA,NA,0.85,-0.178521888134823,2.800279878817909e-4,0.016734036807709934,-10.668190239223804,1.433919656981509e-26,-0.21131999759390208,-0.14572377867574393
Joseph 2020,#328,Joseph 2020,hs isk con 90,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,6,87,30,NA,NA,NA,NA,0.9129885057471264,0.19254606783426897,Lemaire Group + Reference,mixed,NA,NA,NA,NA,0.85,-0.09103198800954304,5.112336540911063e-4,0.022610476644491735,-4.026097699789971,5.6710133824465457e-5,-0.1353477079060309,-0.046716268113055195
Joseph 2020,#328,Joseph 2020,quad isk con 90,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,6,87,30,NA,NA,NA,NA,0.8576781609195403,0.14854597551966892,Lemaire Group + Reference,mixed,NA,NA,NA,NA,0.85,-0.1535263536865912,3.4478933532874754e-4,0.01856850385272727,-8.268105761468867,1.3610413122122093e-16,-0.18991995248472987,-0.11713275488845253
Joseph 2020,#328,Joseph 2020,hs isk ecc 30,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,6,87,30,NA,NA,NA,NA,0.8847816091954023,0.14961220610627005,Lemaire Group + Reference,mixed,NA,NA,NA,NA,0.85,-0.12241443369748585,3.286568036820353e-4,0.01812889416600018,-6.752449022901128,1.4537014751933082e-11,-0.1579464133423845,-0.08688245405258721
Kew 2020,#6631,Kew 2020,quad isk con 90,lsi,1,NA,NA,NA,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,5.91,169,89,NA,NA,NA,NA,0.698455621301775,0.1650593853659329,Femoral nerve block (Femoral + Fem&Sciatic) + No femoral block (Sciatic+saphenous & saphenous),mixed,NA,NA,NA,NA,0.85,-0.35888363658872713,3.3045787711359956e-4,0.018178500408823593,-19.74220252043067,9.360731977230269e-87,-0.39451284268296805,-0.3232544304944862
Kim 2020,#6530,Kim 2020,quad mvic 90,nm/kg,1,NA,NA,NA,9.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,31.6,20,4,2.7,0.2,NA,NA,NA,NA,ACLR,mixed,NA,NA,NA,NA,0.85,NA,NA,NA,NA,NA,NA,NA
Krishna 2020,#6348,Krishna 2020,single hop,lsi,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,24,56,13,NA,NA,NA,NA,0.9364999999999999,0.09134271130796869,5 Strand Graft + 4 Strand Graft,HS,NA,NA,NA,NA,0.85,-0.06560575709799396,1.698807644655133e-4,0.01303383153433837,-5.033497396767165,4.816113595805692e-7,-0.0911515974858596,-0.040059916710128325
Lee 2020,#6120,Lee 2020,quad isk con 60,lsi,1,NA,NA,NA,4.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,24.2,54,11,NA,NA,NA,NA,0.813,0.0674,Group 1,HS - Single bundle,NA,NA,NA,NA,0.85,-0.20702416943432653,1.2727553816470243e-4,0.011281646075139143,-18.350528642317222,3.2691617609004726e-75,-0.2291357894279269,-0.18491254944072616
Lee 2020,#6120,Lee 2020,vertical hop,lsi,1,NA,NA,NA,4.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,24.2,54,11,NA,NA,NA,NA,0.877,0.0964,Group 1,HS - Single bundle,NA,NA,NA,NA,0.85,-0.13124828660995402,2.2374900940135123e-4,0.014958242189553933,-8.774312178312709,1.7195160700137521e-18,-0.16056590257350728,-0.10193067064640075
Lee 2020,#6120,Lee 2020,single hop,lsi,1,NA,NA,NA,4.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,24.2,54,11,NA,NA,NA,NA,0.87,0.1341,Group 1,HS - Single bundle,NA,NA,NA,NA,0.85,-0.13926206733350766,4.399722552516845e-4,0.020975515613488135,-6.639267892130209,3.15244991037575e-11,-0.18037332249310198,-0.09815081217391333
Nakanishi 2020,#4947,Nakanishi 2020,quad isk con 60,lsi,1,NA,NA,NA,13.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,39.2,56,29,NA,NA,NA,NA,0.915,0.16,20-25 years old,HS - Double bundle,NA,NA,NA,NA,0.85,-0.0888312137066157,5.460215081284686e-4,0.023367103118026176,-3.8015501218928716,1.4379364209088282e-4,-0.1346298942409806,-0.0430325331722508
Norte 2020,#4765,Norte 2020,quad isk con 90,nm/kg,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,6.3,80,38,1.61,0.47000000000000003,2.31,0.45,0.7,0.171,ACLR,mixed,NA,NA,NA,NA,0.85,-0.3610133455373305,3.3116157772456107e-4,0.0181978454143495,-19.83824663400325,1.3923044711732867e-87,-0.3966804671456829,-0.3253462239289781
Norte 2020,#4765,Norte 2020,quad mvic 90,nm/kg,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,6.3,80,38,1.59,0.59,2.36,0.63,0.685,0.218,ACLR,mixed,NA,NA,NA,NA,0.85,-0.3949276028053784,5.069745218441641e-4,0.022516094728974742,-17.5397913163497,7.118832642051934e-69,-0.43905833754666107,-0.35079686806409577
Norte 2020,#4765,Norte 2020,hs isk con 90,nm/kg,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,6.3,80,38,1,0.31,1.01,0.26,0.986,0.17800000000000002,ACLR,mixed,NA,NA,NA,NA,0.85,-0.009950330853168092,3.338080825409273e-4,0.018270415499953122,-0.5446143714243183,0.58601876843329,-0.045759687215658575,0.02585902550932239
Norte 2020,#4765,Norte 2020,hs mvic 90,nm/kg,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,6.3,80,38,0.85,0.29,0.9,0.27,0.955,0.267,ACLR,mixed,NA,NA,NA,NA,0.85,-0.05715841383994864,4.0501730103806267e-4,0.02012504164065413,-2.840163755213517,0.004509038060943322,-0.0966027706429996,-0.017714057036897664
Norte 2020,#4765,Norte 2020,single hop,cm/height,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,6.3,80,38,0.68,0.2,0.77,0.18,0.88,0.11699999999999999,ACLR,mixed,NA,NA,NA,NA,0.85,-0.12429771667757707,3.0335906846939097e-4,0.017417206104005056,-7.1364899706270934,9.574428884555597e-13,-0.15843481335273818,-0.09016062000241597
Norte 2020,#4765,Norte 2020,triple hop,cm/height,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,6.3,80,38,2.39,0.6,2.61,0.53,0.9109999999999999,0.10400000000000001,ACLR,mixed,NA,NA,NA,NA,0.85,-0.08805685539118267,2.1994717909431085e-4,0.01483061627493311,-5.937504804841957,2.893925669263979e-9,-0.11712432915858514,-0.0589893816237802
Norte 2020,#4765,Norte 2020,triple crossover hop,cm/height,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,6.3,80,38,2.18,0.61,2.37,0.56,0.914,0.11,ACLR,mixed,NA,NA,NA,NA,0.85,-0.0835650783460422,2.7162400242643106e-4,0.016481019459561083,-5.0703828456172255,3.97016246888868e-7,-0.1158672829152857,-0.05126287377679869
Norte 2020,#4765,Norte 2020,6m timed hop,sec/height,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,6.3,80,38,0.014000000000000002,0.005,0.012,0.004,1.119,0.353,ACLR,mixed,NA,NA,NA,NA,0.85,0.15415067982725836,4.5351473922902383e-4,0.02129588549999797,7.238519376302669,4.536094123779858e-13,0.11241151122837358,0.19588984842614315
O'Connor 2020,#5164,O'Connor 2020,quad isk con 60,nm/kg,1,NA,NA,NA,0.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,8.8,452,0,184.62,39.87,NA,NA,0.8403,0.14029999999999998,Group 1,mixed,NA,NA,NA,NA,0.85,-0.17399630804796445,6.16748611120719e-5,0.007853334394514976,-22.155723837442746,9.187203813426785e-109,-0.18938856061976347,-0.15860405547616543
O'Connor 2020,#5164,O'Connor 2020,hs isk con 60,nm/kg,1,NA,NA,NA,0.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,8.8,452,0,126.88,26.43,NA,NA,0.9723999999999999,0.1405,Group 1,mixed,NA,NA,NA,NA,0.85,-0.027988036540168827,4.6187484854534055e-5,0.0067961374952640605,-4.118226942829291,3.817986102314235e-5,-0.04130822126486863,-0.014667851815469018
Rhim 2020,#4431,Rhim 2020,calf isk con 120,nm/kg,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,0.1,32,20,21,13.9,72,22.2,NA,NA,ACLR,HS,NA,NA,NA,NA,0.85,-1.2321436812926323,0.005819967049319728,0.07628870853094662,-16.1510622609742,1.1162274846164512e-58,-1.3816668024403613,-1.0826205601449033
Rhim 2020,#4431,Rhim 2020,calf isk con 120,nm/kg,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,12,32,20,77,22.9,78,22.6,NA,NA,ACLR,HS,NA,NA,NA,NA,0.85,-0.012903404835907841,8.096815390459238e-4,0.028454903602822552,-0.4534685836935291,0.6502113605704634,-0.06867399108099906,0.04286718140918338
Rhim 2020,#4431,Rhim 2020,soleus isk con 120,nm/kg,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,0.1,32,20,41,10.9,50,18.7,NA,NA,ACLR,HS,NA,NA,NA,NA,0.85,-0.19845093872383832,0.0012976378643664481,0.036022740933560955,-5.509046052044015,3.607835191090875e-8,-0.26905421357803455,-0.12784766386964208
